tconst,titleType,primaryTitle,originalTitle,startYear,runtimeMinutes,genres,titleId,title,isOriginalTitle,averageRating,numVotes,nconst,category,primaryName
tt0026752,movie,Mutiny on the Bounty,Mutiny on the Bounty,1935.0,132.0,"Adventure,Biography,Drama",tt0026752,Les révoltés du Bounty,0,7.6,23822,nm0515979,director,Frank Lloyd
tt0032612,movie,The Howards of Virginia,The Howards of Virginia,1940.0,116.0,"Drama,History,War",tt0032612,Howard le révolté,0,6.0,1216,nm0515979,director,Frank Lloyd
tt0037547,movie,Blood on the Sun,Blood on the Sun,1945.0,94.0,"Drama,Romance,Thriller",tt0037547,Du sang dans le soleil,0,6.0,2112,nm0515979,director,Frank Lloyd
tt0022787,movie,Wooden Crosses,Les croix de bois,1932.0,115.0,"Drama,War",tt0022787,Les croix de bois,0,7.7,1553,nm0076368,director,Raymond Bernard
tt0016641,movie,Ben-Hur: A Tale of the Christ,Ben-Hur A Tale of the Christ,1925.0,143.0,"Action,Adventure,Drama",tt0016641,Ben-Hur,0,7.8,7749,nm0127511,director,Christy Cabanne
tt0019993,movie,The Hollywood Revue of 1929,The Hollywood Revue of 1929,1929.0,130.0,"Comedy,Music",tt0019993,Hollywood Revue,0,5.8,2163,nm0127511,director,Christy Cabanne
tt0032818,movie,The Mummy's Hand,The Mummy's Hand,1940.0,67.0,"Adventure,Fantasy,Horror",tt0032818,La Main de la momie,0,6.0,4402,nm0127511,director,Christy Cabanne
tt0011652,movie,The Saphead,The Saphead,1920.0,77.0,"Comedy,Drama,Romance",tt0011652,Ce crétin de Malec,0,6.1,1671,nm0810367,director,Winchell Smith
tt0010267,movie,The Hoodlum,The Hoodlum,1919.0,78.0,Comedy,tt0010267,Dans les bas-fonds,0,6.7,1012,nm0291548,director,Sidney Franklin
tt0022279,movie,Private Lives,Private Lives,1931.0,84.0,"Comedy,Drama,Romance",tt0022279,Vies privées,0,6.7,1268,nm0291548,director,Sidney Franklin
tt0024865,movie,The Barretts of Wimpole Street,The Barretts of Wimpole Street,1934.0,109.0,"Biography,Drama,Romance",tt0024865,Miss Barrett,0,7.0,1990,nm0291548,director,Sidney Franklin
tt0028944,movie,The Good Earth,The Good Earth,1937.0,138.0,"Drama,Romance",tt0028944,Visages d'Orient,0,7.5,5172,nm0291548,director,Sidney Franklin
tt0031385,movie,"Goodbye, Mr. Chips","Goodbye, Mr. Chips",1939.0,114.0,"Drama,Romance",tt0031385,Au revoir Mr. Chips!,0,7.9,11048,nm0291548,director,Sidney Franklin
tt0038499,movie,Duel in the Sun,Duel in the Sun,1946.0,146.0,"Drama,Romance,Western",tt0038499,Duel au soleil,0,6.7,9061,nm0291548,director,Sidney Franklin
tt0036697,movie,Captain America,Captain America,1944.0,244.0,"Action,Adventure,Sci-Fi",tt0036697,Captain America,0,5.3,1050,nm0166730,director,Elmer Clifton
tt0009652,movie,Stella Maris,Stella Maris,1918.0,84.0,Drama,tt0009652,Le roman de Mary,0,6.9,1507,nm0624714,director,Marshall Neilan
tt0010040,movie,Daddy-Long-Legs,Daddy-Long-Legs,1919.0,85.0,"Comedy,Drama",tt0010040,Papa longue-jambes,0,6.6,1439,nm0624714,director,Marshall Neilan
tt0005960,movie,The Regeneration,The Regeneration,1915.0,72.0,"Biography,Crime,Drama",tt0005960,Régénération,0,6.8,1350,nm0909825,director,Raoul Walsh
tt0015400,movie,The Thief of Bagdad,The Thief of Bagdad,1924.0,155.0,"Adventure,Family,Fantasy",tt0015400,Le voleur de Bagdad,0,7.7,6566,nm0909825,director,Raoul Walsh
tt0019344,movie,Sadie Thompson,Sadie Thompson,1928.0,97.0,Drama,tt0019344,Faiblesse humaine,0,7.2,2745,nm0909825,director,Raoul Walsh
tt0020691,movie,The Big Trail,The Big Trail,1930.0,125.0,"Adventure,Romance,Western",tt0020691,La piste des géants,0,7.1,4055,nm0909825,director,Raoul Walsh
tt0024067,movie,Going Hollywood,Going Hollywood,1933.0,78.0,"Musical,Romance",tt0024067,Au pays du rêve,0,6.2,1876,nm0909825,director,Raoul Walsh
tt0027357,movie,Big Brown Eyes,Big Brown Eyes,1936.0,77.0,"Comedy,Crime,Mystery",tt0027357,Empreintes digitales,0,6.5,1075,nm0909825,director,Raoul Walsh
tt0031867,movie,The Roaring Twenties,The Roaring Twenties,1939.0,106.0,"Crime,Drama,Film-Noir",tt0031867,Les fantastiques années 20,0,7.9,14560,nm0909825,director,Raoul Walsh
tt0032383,movie,Dark Command,Dark Command,1940.0,94.0,Western,tt0032383,L'escadron noir,0,6.7,2832,nm0909825,director,Raoul Walsh
tt0033149,movie,They Drive by Night,They Drive by Night,1940.0,95.0,"Crime,Drama,Film-Noir",tt0033149,Une femme dangereuse,0,7.2,8305,nm0909825,director,Raoul Walsh
tt0033717,movie,High Sierra,High Sierra,1941.0,100.0,"Action,Adventure,Drama",tt0033717,La Grande Évasion,0,7.5,18119,nm0909825,director,Raoul Walsh
tt0034236,movie,The Strawberry Blonde,The Strawberry Blonde,1941.0,99.0,"Comedy,Romance",tt0034236,The Strawberry Blonde,0,7.2,3909,nm0909825,director,Raoul Walsh
tt0034277,movie,They Died with Their Boots On,They Died with Their Boots On,1941.0,140.0,"Biography,Drama,Romance",tt0034277,La Charge fantastique,0,7.2,6541,nm0909825,director,Raoul Walsh
tt0034646,movie,Desperate Journey,Desperate Journey,1942.0,107.0,"Drama,War",tt0034646,Sabotage à Berlin,0,6.8,2402,nm0909825,director,Raoul Walsh
tt0034778,movie,Gentleman Jim,Gentleman Jim,1942.0,104.0,"Drama,Music,Romance",tt0034778,Gentleman Jim,0,7.6,3869,nm0909825,director,Raoul Walsh
tt0034890,movie,In This Our Life,In This Our Life,1942.0,97.0,Drama,tt0034890,L'amour n'est pas un jeu,0,7.3,4971,nm0909825,director,Raoul Walsh
tt0035034,movie,Manpower,Manpower,1941.0,104.0,"Comedy,Drama",tt0035034,L'Entraîneuse fatale,0,6.6,1585,nm0909825,director,Raoul Walsh
tt0035608,movie,Action in the North Atlantic,Action in the North Atlantic,1943.0,126.0,"Drama,War",tt0035608,Convoi vers la Russie,0,7.0,4415,nm0909825,director,Raoul Walsh
tt0035659,movie,Background to Danger,Background to Danger,1943.0,80.0,"Drama,Thriller,War",tt0035659,Intrigues en Orient,0,6.4,1448,nm0909825,director,Raoul Walsh
tt0036218,movie,Northern Pursuit,Northern Pursuit,1943.0,93.0,"Adventure,Drama,Romance",tt0036218,Du sang sur la neige,0,6.6,1537,nm0909825,director,Raoul Walsh
tt0037414,movie,Uncertain Glory,Uncertain Glory,1944.0,102.0,"Crime,Drama,Romance",tt0037414,Saboteur sans gloire,0,7.1,1415,nm0909825,director,Raoul Walsh
tt0037954,movie,"Objective, Burma!","Objective, Burma!",1945.0,142.0,"Action,Adventure,Drama",tt0037954,Commando de l'enfer (Aventures en Birmanie),0,7.3,5165,nm0909825,director,Raoul Walsh
tt0038048,movie,San Antonio,San Antonio,1945.0,109.0,Western,tt0038048,San Antonio,0,6.3,1676,nm0909825,director,Raoul Walsh
tt0038721,movie,The Man I Love,The Man I Love,1946.0,96.0,"Drama,Film-Noir,Music",tt0038721,The Man I Love,0,6.7,1136,nm0909825,director,Raoul Walsh
tt0039737,movie,Pursued,Pursued,1947.0,101.0,Western,tt0039737,La vallée de la peur,0,7.2,3510,nm0909825,director,Raoul Walsh
tt0040789,movie,Silver River,Silver River,1948.0,110.0,"Romance,Western",tt0040789,La Rivière d'argent,0,6.5,1416,nm0909825,director,Raoul Walsh
tt0041253,movie,Colorado Territory,Colorado Territory,1949.0,94.0,"Drama,Western",tt0041253,La Fille du désert,0,7.2,2927,nm0909825,director,Raoul Walsh
tt0042041,movie,White Heat,White Heat,1949.0,114.0,"Action,Crime,Drama",tt0042041,L'enfer est à lui,0,8.1,34022,nm0909825,director,Raoul Walsh
tt0042744,movie,Montana,Montana,1950.0,76.0,Western,tt0042744,Montana,0,6.1,1265,nm0909825,director,Raoul Walsh
tt0043276,movie,Along the Great Divide,Along the Great Divide,1951.0,88.0,Western,tt0043276,Le Désert de la peur,0,6.8,2026,nm0909825,director,Raoul Walsh
tt0043379,movie,Captain Horatio Hornblower,Captain Horatio Hornblower R.N.,1951.0,117.0,"Action,Adventure,Drama",tt0043379,Capitaine sans peur,0,7.3,7080,nm0909825,director,Raoul Walsh
tt0043469,movie,Distant Drums,Distant Drums,1951.0,101.0,"Action,Adventure,Drama",tt0043469,Les aventures du capitaine Wyatt,0,6.4,2177,nm0909825,director,Raoul Walsh
tt0043503,movie,The Enforcer,The Enforcer,1951.0,87.0,"Crime,Film-Noir,Thriller",tt0043503,La femme à abattre,0,7.2,5344,nm0909825,director,Raoul Walsh
tt0044426,movie,"Blackbeard, the Pirate","Blackbeard, the Pirate",1952.0,99.0,"Adventure,Romance",tt0044426,Barbe-Noire le pirate,0,6.0,1603,nm0909825,director,Raoul Walsh
tt0045339,movie,The World in His Arms,The World in His Arms,1952.0,104.0,"Action,Adventure,History",tt0045339,Capitaine téméraire,0,6.8,2169,nm0909825,director,Raoul Walsh
tt0045846,movie,Gun Fury,Gun Fury,1953.0,83.0,"Action,Adventure,Crime",tt0045846,Bataille sans merci,0,6.0,1674,nm0909825,director,Raoul Walsh
tt0045992,movie,The Lawless Breed,The Lawless Breed,1952.0,83.0,"Biography,Western",tt0045992,Il était une fois un hors-la-loi,0,6.3,1318,nm0909825,director,Raoul Walsh
tt0047449,movie,Saskatchewan,Saskatchewan,1954.0,87.0,"Adventure,Drama,Western",tt0047449,La brigade héroïque,0,6.3,1087,nm0909825,director,Raoul Walsh
tt0047860,movie,Battle Cry,Battle Cry,1955.0,149.0,"Drama,Romance,War",tt0047860,Le cri de la victoire,0,6.4,2465,nm0909825,director,Raoul Walsh
tt0048691,movie,The Tall Men,The Tall Men,1955.0,122.0,Western,tt0048691,Les implacables,0,6.7,2911,nm0909825,director,Raoul Walsh
tt0049301,movie,Helen of Troy,Helen of Troy,1956.0,118.0,"Adventure,Drama,History",tt0049301,Hélène de Troie,0,6.1,2290,nm0909825,director,Raoul Walsh
tt0049407,movie,The King and Four Queens,The King and Four Queens,1956.0,86.0,"Adventure,Comedy,Drama",tt0049407,Un roi et quatre reines,0,6.1,1671,nm0909825,director,Raoul Walsh
tt0050166,movie,Band of Angels,Band of Angels,1957.0,125.0,Drama,tt0050166,L'Esclave libre,0,6.5,2513,nm0909825,director,Raoul Walsh
tt0051978,movie,The Naked and the Dead,The Naked and the Dead,1958.0,131.0,"Drama,War",tt0051978,Les nus et les morts,0,6.3,1581,nm0909825,director,Raoul Walsh
tt0052191,movie,The Sheriff of Fractured Jaw,The Sheriff of Fractured Jaw,1958.0,103.0,"Comedy,Romance,Western",tt0052191,La blonde et le shérif,0,6.0,1237,nm0909825,director,Raoul Walsh
tt0058019,movie,A Distant Trumpet,A Distant Trumpet,1964.0,117.0,Western,tt0058019,La Charge de la 8e brigade,0,6.2,1035,nm0909825,director,Raoul Walsh
tt0006333,movie,"20,000 Leagues Under the Sea","20,000 Leagues Under the Sea",1916.0,85.0,"Action,Adventure,Sci-Fi",tt0006333,20 000 lieues sous les mers,0,6.1,1884,nm0665737,director,Stuart Paton
tt0016654,movie,The Black Pirate,The Black Pirate,1926.0,88.0,"Action,Adventure",tt0016654,Le pirate noir,0,7.0,1989,nm0662032,director,Albert Parker
tt0023382,movie,Red Dust,Red Dust,1932.0,83.0,"Comedy,Drama,Romance",tt0023382,La belle de Saïgon,0,7.2,4630,nm0281808,director,Victor Fleming
tt0023825,movie,Bombshell,Bombshell,1933.0,96.0,"Comedy,Drama,Music",tt0023825,Mademoiselle Volcan,0,7.1,2937,nm0281808,director,Victor Fleming
tt0026914,movie,Reckless,Reckless,1935.0,97.0,"Comedy,Drama,Musical",tt0026914,Imprudente jeunesse,0,6.4,1364,nm0281808,director,Victor Fleming
tt0028691,movie,Captains Courageous,Captains Courageous,1937.0,117.0,"Adventure,Drama,Family",tt0028691,Capitaines courageux,0,7.9,10254,nm0281808,director,Victor Fleming
tt0029606,movie,A Star Is Born,A Star Is Born,1937.0,111.0,"Drama,Romance",tt0029606,Une étoile est née,0,7.3,10269,nm0281808,director,Victor Fleming
tt0030202,movie,The Great Waltz,The Great Waltz,1938.0,104.0,"Biography,Drama,Music",tt0030202,Toute la ville danse,0,6.5,1252,nm0281808,director,Victor Fleming
tt0030848,movie,Test Pilot,Test Pilot,1938.0,119.0,"Drama,Romance",tt0030848,Pilote d'essai,0,6.8,2566,nm0281808,director,Victor Fleming
tt0031381,movie,Gone with the Wind,Gone with the Wind,1939.0,238.0,"Drama,Romance,War",tt0031381,Autant en emporte le vent,0,8.2,320861,nm0281808,director,Victor Fleming
tt0032138,movie,The Wizard of Oz,The Wizard of Oz,1939.0,102.0,"Adventure,Family,Fantasy",tt0032138,Le magicien d'Oz,0,8.1,407819,nm0281808,director,Victor Fleming
tt0033553,movie,Dr. Jekyll and Mr. Hyde,Dr. Jekyll and Mr. Hyde,1941.0,113.0,"Drama,Horror,Sci-Fi",tt0033553,Dr. Jekyll et Mr. Hyde,0,6.8,9350,nm0281808,director,Victor Fleming
tt0035460,movie,Tortilla Flat,Tortilla Flat,1942.0,105.0,"Comedy,Drama,Romance",tt0035460,Tortilla Flat,0,6.2,1970,nm0281808,director,Victor Fleming
tt0035959,movie,A Guy Named Joe,A Guy Named Joe,1943.0,120.0,"Drama,Fantasy,Romance",tt0035959,Un nommé Joe,0,6.9,2723,nm0281808,director,Victor Fleming
tt0040491,movie,Joan of Arc,Joan of Arc,1948.0,145.0,"Biography,Drama,War",tt0040491,Jeanne d'Arc,0,6.4,3556,nm0281808,director,Victor Fleming
tt0006780,movie,Hell's Hinges,Hell's Hinges,1916.0,64.0,"Romance,Western",tt0006780,Le justicier,0,6.7,1016,nm0807742,director,Clifford Smith
tt0015224,movie,Peter Pan,Peter Pan,1924.0,105.0,"Adventure,Family,Fantasy",tt0015224,Peter Pan,0,7.1,1152,nm0107543,director,Herbert Brenon
tt0019074,movie,"Laugh, Clown, Laugh","Laugh, Clown, Laugh",1928.0,73.0,Drama,tt0019074,"Ris donc, paillasse!",0,7.5,2026,nm0107543,director,Herbert Brenon
tt0013556,movie,Robin Hood,Robin Hood,1922.0,143.0,"Adventure,Family,Romance",tt0013556,Robin des Bois,0,7.1,2332,nm0245385,director,Allan Dwan
tt0015116,movie,Manhandled,Manhandled,1924.0,75.0,"Comedy,Drama",tt0015116,Tricheuse,0,6.7,1109,nm0245385,director,Allan Dwan
tt0016394,movie,Stage Struck,Stage Struck,1925.0,70.0,Comedy,tt0016394,Vedette,0,6.8,1012,nm0245385,director,Allan Dwan
tt0020030,movie,The Iron Mask,The Iron Mask,1929.0,95.0,"Adventure,Drama,History",tt0020030,Le masque de fer,0,7.0,1325,nm0245385,director,Allan Dwan
tt0022626,movie,American Madness,American Madness,1932.0,75.0,"Drama,Mystery",tt0022626,La ruée,0,7.4,2133,nm0245385,director,Allan Dwan
tt0028988,movie,Heidi,Heidi,1937.0,88.0,"Drama,Family,Musical",tt0028988,Heidi la sauvageonne,0,7.2,4679,nm0245385,director,Allan Dwan
tt0041841,movie,Sands of Iwo Jima,Sands of Iwo Jima,1949.0,100.0,"Action,Drama,Romance",tt0041841,Iwo Jima,0,7.0,10850,nm0245385,director,Allan Dwan
tt0047495,movie,Silver Lode,Silver Lode,1954.0,81.0,Western,tt0047495,Quatre étranges cavaliers,0,6.8,2142,nm0245385,director,Allan Dwan
tt0049769,movie,Slightly Scarlet,Slightly Scarlet,1956.0,99.0,"Crime,Drama,Film-Noir",tt0049769,Deux rouquines dans la bagarre,0,6.5,1148,nm0245385,director,Allan Dwan
tt0050903,movie,The River's Edge,The River's Edge,1957.0,87.0,"Adventure,Crime,Drama",tt0050903,Le bord de la rivière,0,6.4,1235,nm0245385,director,Allan Dwan
tt0016473,movie,The Unholy Three,The Unholy Three,1925.0,86.0,"Crime,Drama,Romance",tt0016473,Le club des 3,0,7.2,2028,nm0115218,director,Tod Browning
tt0018097,movie,London After Midnight,London After Midnight,1927.0,69.0,Horror,tt0018097,Londres après minuit,0,6.7,1411,nm0115218,director,Tod Browning
tt0018528,movie,The Unknown,The Unknown,1927.0,63.0,"Drama,Horror,Romance",tt0018528,L'inconnu,0,7.7,8346,nm0115218,director,Tod Browning
tt0019563,movie,West of Zanzibar,West of Zanzibar,1928.0,65.0,"Drama,Mystery",tt0019563,À l'ouest de Zanzibar,0,7.2,1843,nm0115218,director,Tod Browning
tt0021814,movie,Dracula,Dracula,1931.0,75.0,"Drama,Fantasy,Horror",tt0021814,Dracula,0,7.4,54748,nm0115218,director,Tod Browning
tt0022913,movie,Freaks,Freaks,1932.0,64.0,"Drama,Horror",tt0022913,Freaks - La monstrueuse parade,0,7.8,47999,nm0115218,director,Tod Browning
tt0026685,movie,Mark of the Vampire,Mark of the Vampire,1935.0,60.0,"Horror,Mystery",tt0026685,La marque du vampire,0,6.2,5214,nm0115218,director,Tod Browning
tt0027521,movie,The Devil-Doll,The Devil-Doll,1936.0,78.0,"Drama,Horror,Sci-Fi",tt0027521,Les poupées du diable,0,7.0,4622,nm0115218,director,Tod Browning
tt0024805,movie,'Neath the Arizona Skies,'Neath the Arizona Skies,1934.0,52.0,"Drama,Western",tt0024805,Sous le ciel d'Arizona,0,5.1,1079,nm0292134,director,Harry L. Fraser
tt0025699,movie,Randy Rides Alone,Randy Rides Alone,1934.0,52.0,"Action,Mystery,Romance",tt0025699,Randy le solitaire,0,5.3,1125,nm0292134,director,Harry L. Fraser
tt0015624,movie,The Big Parade,The Big Parade,1925.0,151.0,"Drama,Romance,War",tt0015624,La grande parade,0,7.9,6975,nm0384276,director,George W. Hill
tt0018471,movie,Tell It to the Marines,Tell It to the Marines,1926.0,103.0,"Comedy,Drama,Romance",tt0018471,Marine d'abord!,0,7.1,1590,nm0384276,director,George W. Hill
tt0020686,movie,The Big House,The Big House,1930.0,87.0,"Crime,Drama,Thriller",tt0020686,Big House,0,7.1,2416,nm0384276,director,George W. Hill
tt0012763,movie,Tol'able David,Tol'able David,1921.0,99.0,Drama,tt0012763,Le coeur sur la main,0,7.1,1905,nm0454771,director,Henry King
tt0027902,movie,Lloyd's of London,Lloyds of London,1936.0,118.0,"Drama,History,Romance",tt0027902,Le pacte,0,6.9,1156,nm0454771,director,Henry King
tt0029047,movie,In Old Chicago,In Old Chicago,1938.0,95.0,"Action,Drama,Musical",tt0029047,L'incendie de Chicago,0,6.7,2506,nm0454771,director,Henry King
tt0029852,movie,Alexander's Ragtime Band,Alexander's Ragtime Band,1938.0,106.0,"Drama,Music,Musical",tt0029852,La folle parade,0,6.9,2199,nm0454771,director,Henry King
tt0031973,movie,Stanley and Livingstone,Stanley and Livingstone,1939.0,101.0,"Adventure,Drama,History",tt0031973,Stanley et Livingstone,0,7.0,1468,nm0454771,director,Henry King
tt0034405,movie,A Yank in the RAF,A Yank in the R.A.F.,1941.0,98.0,"Action,Adventure,Drama",tt0034405,Un yankee dans la R.A.F.,0,6.3,1495,nm0454771,director,Henry King
tt0034522,movie,The Black Swan,The Black Swan,1942.0,87.0,"Adventure,Drama",tt0034522,Le cygne noir,0,6.7,4793,nm0454771,director,Henry King
tt0036377,movie,The Song of Bernadette,The Song of Bernadette,1943.0,156.0,"Biography,Drama,Mystery",tt0036377,Le chant de Bernadette,0,7.6,7275,nm0454771,director,Henry King
tt0039243,movie,Captain from Castile,Captain from Castile,1947.0,140.0,"Adventure,Drama",tt0039243,Capitaine de Castille,0,6.8,2095,nm0454771,director,Henry King
tt0041767,movie,Prince of Foxes,Prince of Foxes,1949.0,107.0,"Adventure,Drama,Romance",tt0041767,Échec à Borgia,0,6.9,1857,nm0454771,director,Henry King
tt0041996,movie,Twelve O'Clock High,Twelve O'Clock High,1949.0,132.0,"Drama,War",tt0041996,Un homme de fer,0,7.7,15206,nm0454771,director,Henry King
tt0042531,movie,The Gunfighter,The Gunfighter,1950.0,85.0,Western,tt0042531,L'homme aux abois,0,7.7,11772,nm0454771,director,Henry King
tt0043455,movie,David and Bathsheba,David and Bathsheba,1951.0,116.0,"Drama,Family,History",tt0043455,David et Bethsabée,0,6.1,2462,nm0454771,director,Henry King
tt0044981,movie,O. Henry's Full House,O. Henry's Full House,1952.0,117.0,"Comedy,Drama",tt0044981,La sarabande des pantins,0,7.2,2837,nm0454771,director,Henry King
tt0045162,movie,The Snows of Kilimanjaro,The Snows of Kilimanjaro,1952.0,114.0,"Adventure,Drama,Romance",tt0045162,Les Neiges du Kilimandjaro,0,6.1,5571,nm0454771,director,Henry King
tt0048316,movie,Love Is a Many-Splendored Thing,Love Is a Many-Splendored Thing,1955.0,102.0,"Biography,Drama,Romance",tt0048316,La colline de l'adieu,0,6.4,5138,nm0454771,director,Henry King
tt0051028,movie,The Sun Also Rises,The Sun Also Rises,1957.0,130.0,Drama,tt0051028,Le soleil se lève aussi,0,6.2,2522,nm0454771,director,Henry King
tt0051433,movie,The Bravados,The Bravados,1958.0,98.0,"Drama,Western",tt0051433,Les Bravados,0,7.0,6003,nm0454771,director,Henry King
tt0052617,movie,Beloved Infidel,Beloved Infidel,1959.0,123.0,"Biography,Drama,Romance",tt0052617,Un matin comme les autres,0,6.0,1112,nm0454771,director,Henry King
tt0009878,movie,Different from the Others,Anders als die Andern,1919.0,50.0,"Crime,Drama,History",tt0009878,Différent des autres,0,7.0,1383,nm0652650,director,Richard Oswald
tt0013579,movie,Warning Shadows,Schatten - Eine nächtliche Halluzination,1923.0,90.0,"Drama,Fantasy,Horror",tt0013579,Le montreur d'ombres,0,6.7,1053,nm0733208,director,Arthur Robison
tt0014646,movie,"Aelita, the Queen of Mars",Aelita,1924.0,111.0,"Adventure,Comedy,Drama",tt0014646,Aelita,0,6.4,2746,nm0698839,director,Yakov Protazanov
tt0013140,movie,Foolish Wives,Foolish Wives,1922.0,117.0,"Drama,Thriller",tt0013140,Folies de femmes,0,7.0,3842,nm0002233,director,Erich von Stroheim
tt0015881,movie,Greed,Greed,1924.0,140.0,"Drama,Thriller,Western",tt0015881,Les rapaces,0,8.1,10312,nm0002233,director,Erich von Stroheim
